Date,Day week,Holiday,Power (kW) [Y],Temperature (C) [X],Power-1,Hour,HDH
2015-12-21 04:00:00,2.0,0.0,769.0,10.2,770.0,4,5.800000000000001
2015-12-21 05:00:00,2.0,0.0,788.0,10.1,769.0,5,5.9
2015-12-21 06:00:00,2.0,0.0,822.0,8.4,788.0,6,7.6
2015-12-21 07:00:00,2.0,0.0,1085.0,8.2,822.0,7,7.800000000000001
2015-12-21 08:00:00,2.0,0.0,1434.0,8.8,1085.0,8,7.199999999999999
2015-12-21 09:00:00,2.0,0.0,1834.0,9.7,1434.0,9,6.300000000000001
2015-12-21 10:00:00,2.0,0.0,2074.0,8.7,1834.0,10,7.300000000000001
2015-12-21 11:00:00,2.0,0.0,2145.0,9.3,2074.0,11,6.699999999999999
2015-12-21 12:00:00,2.0,0.0,2047.0,9.2,2145.0,12,6.800000000000001
2015-12-21 13:00:00,2.0,0.0,1979.0,9.1,2047.0,13,6.9
2015-12-21 14:00:00,2.0,0.0,2002.0,10.6,1979.0,14,5.4
2015-12-21 15:00:00,2.0,0.0,2032.0,10.8,2002.0,15,5.199999999999999
2015-12-21 16:00:00,2.0,0.0,2026.0,10.8,2032.0,16,5.199999999999999
2015-12-21 17:00:00,2.0,0.0,1930.0,9.1,2026.0,17,6.9
2015-12-21 18:00:00,2.0,0.0,1642.0,8.8,1930.0,18,7.199999999999999
2015-12-21 19:00:00,2.0,0.0,1324.0,8.9,1642.0,19,7.1
2015-12-21 20:00:00,2.0,0.0,1094.0,8.8,1324.0,20,7.199999999999999
2015-12-21 21:00:00,2.0,0.0,970.0,8.7,1094.0,21,7.300000000000001
2015-12-21 22:00:00,2.0,0.0,880.0,8.6,970.0,22,7.4
2015-12-21 23:00:00,2.0,0.0,865.0,8.6,880.0,23,7.4
2015-12-22 00:00:00,3.0,0.0,847.0,8.2,865.0,0,7.800000000000001
2015-12-22 01:00:00,3.0,0.0,843.0,7.8,847.0,1,8.2
2015-12-22 02:00:00,3.0,0.0,836.0,6.9,843.0,2,9.1
2015-12-22 03:00:00,3.0,0.0,830.0,6.5,836.0,3,9.5
2015-12-22 04:00:00,3.0,0.0,820.0,6.6,830.0,4,9.4
2015-12-22 05:00:00,3.0,0.0,817.0,6.7,820.0,5,9.3
2015-12-22 06:00:00,3.0,0.0,862.0,6.6,817.0,6,9.4
2015-12-22 07:00:00,3.0,0.0,1112.0,6.6,862.0,7,9.4
2015-12-22 08:00:00,3.0,0.0,1455.0,6.3,1112.0,8,9.7
2015-12-22 09:00:00,3.0,0.0,1886.0,6.0,1455.0,9,10.0
2015-12-22 10:00:00,3.0,0.0,2138.0,6.2,1886.0,10,9.8
2015-12-22 11:00:00,3.0,0.0,2186.0,6.6,2138.0,11,9.4
2015-12-22 12:00:00,3.0,0.0,2098.0,6.7,2186.0,12,9.3
2015-12-22 13:00:00,3.0,0.0,2027.0,7.0,2098.0,13,9.0
2015-12-22 14:00:00,3.0,0.0,2033.0,7.0,2027.0,14,9.0
2015-12-22 15:00:00,3.0,0.0,2107.0,7.1,2033.0,15,8.9
2015-12-22 16:00:00,3.0,0.0,2079.0,7.0,2107.0,16,9.0
2015-12-22 17:00:00,3.0,0.0,1873.0,6.8,2079.0,17,9.2
2015-12-22 18:00:00,3.0,0.0,1558.0,6.8,1873.0,18,9.2
2015-12-22 19:00:00,3.0,0.0,1293.0,6.6,1558.0,19,9.4
2015-12-22 20:00:00,3.0,0.0,1051.0,6.6,1293.0,20,9.4
2015-12-22 21:00:00,3.0,0.0,928.0,6.6,1051.0,21,9.4
2015-12-22 22:00:00,3.0,0.0,883.0,6.6,928.0,22,9.4
2015-12-22 23:00:00,3.0,0.0,820.0,6.7,883.0,23,9.3
2015-12-23 00:00:00,4.0,0.0,782.0,6.7,820.0,0,9.3
2015-12-23 01:00:00,4.0,0.0,810.0,6.5,782.0,1,9.5
2015-12-23 02:00:00,4.0,0.0,789.0,6.3,810.0,2,9.7
2015-12-23 03:00:00,4.0,0.0,781.0,6.3,789.0,3,9.7
2015-12-23 04:00:00,4.0,0.0,771.0,6.5,781.0,4,9.5
2015-12-23 05:00:00,4.0,0.0,774.0,6.5,771.0,5,9.5
2015-12-23 06:00:00,4.0,0.0,824.0,6.6,774.0,6,9.4
2015-12-23 07:00:00,4.0,0.0,1060.0,6.5,824.0,7,9.5
2015-12-23 08:00:00,4.0,0.0,1341.0,6.8,1060.0,8,9.2
2015-12-23 09:00:00,4.0,0.0,1727.0,6.7,1341.0,9,9.3
2015-12-23 10:00:00,4.0,0.0,1951.0,7.0,1727.0,10,9.0
2015-12-23 11:00:00,4.0,0.0,1946.0,7.2,1951.0,11,8.8
2015-12-23 12:00:00,4.0,0.0,1837.0,8.0,1946.0,12,8.0
2015-12-23 13:00:00,4.0,0.0,1736.0,9.1,1837.0,13,6.9
2015-12-23 14:00:00,4.0,0.0,1777.0,8.3,1736.0,14,7.699999999999999
2015-12-23 15:00:00,4.0,0.0,1838.0,8.5,1777.0,15,7.5
2015-12-23 16:00:00,4.0,0.0,1779.0,8.4,1838.0,16,7.6
2015-12-23 17:00:00,4.0,0.0,1543.0,8.9,1779.0,17,7.1
2015-12-23 18:00:00,4.0,0.0,1288.0,9.4,1543.0,18,6.6
2015-12-23 19:00:00,4.0,0.0,1066.0,9.3,1288.0,19,6.699999999999999
2015-12-23 20:00:00,4.0,0.0,906.0,9.2,1066.0,20,6.800000000000001
2015-12-23 21:00:00,4.0,0.0,833.0,9.2,906.0,21,6.800000000000001
2015-12-23 22:00:00,4.0,0.0,801.0,9.4,833.0,22,6.6
2015-12-23 23:00:00,4.0,0.0,787.0,9.6,801.0,23,6.4
2015-12-24 00:00:00,5.0,0.0,769.0,9.5,787.0,0,6.5
2015-12-24 01:00:00,5.0,0.0,767.0,9.6,769.0,1,6.4
2015-12-24 02:00:00,5.0,0.0,761.0,9.3,767.0,2,6.699999999999999
2015-12-24 03:00:00,5.0,0.0,760.0,8.7,761.0,3,7.300000000000001
2015-12-24 04:00:00,5.0,0.0,743.0,8.2,760.0,4,7.800000000000001
2015-12-24 05:00:00,5.0,0.0,743.0,7.9,743.0,5,8.1
2015-12-24 06:00:00,5.0,0.0,739.0,7.9,743.0,6,8.1
2015-12-24 07:00:00,5.0,0.0,807.0,8.0,739.0,7,8.0
2015-12-24 08:00:00,5.0,0.0,926.0,8.0,807.0,8,8.0
2015-12-24 09:00:00,5.0,0.0,1087.0,8.1,926.0,9,7.9
2015-12-24 10:00:00,5.0,0.0,1151.0,8.3,1087.0,10,7.699999999999999
2015-12-24 11:00:00,5.0,0.0,1077.0,8.7,1151.0,11,7.300000000000001
2015-12-24 12:00:00,5.0,0.0,1070.0,9.3,1077.0,12,6.699999999999999
2015-12-24 13:00:00,5.0,0.0,1036.0,9.9,1070.0,13,6.1
2015-12-24 14:00:00,5.0,0.0,1041.0,10.9,1036.0,14,5.1
2015-12-24 15:00:00,5.0,0.0,1051.0,12.1,1041.0,15,3.9000000000000004
2015-12-24 16:00:00,5.0,0.0,1073.0,12.3,1051.0,16,3.6999999999999993
2015-12-24 17:00:00,5.0,0.0,983.0,11.9,1073.0,17,4.1
2015-12-24 18:00:00,5.0,0.0,924.0,11.9,983.0,18,4.1
2015-12-24 19:00:00,5.0,0.0,820.0,12.0,924.0,19,4.0
2015-12-24 20:00:00,5.0,0.0,790.0,13.1,820.0,20,2.9000000000000004
2015-12-24 21:00:00,5.0,0.0,749.0,12.8,790.0,21,3.1999999999999993
2015-12-24 22:00:00,5.0,0.0,736.0,12.5,749.0,22,3.5
2015-12-24 23:00:00,5.0,0.0,741.0,12.2,736.0,23,3.8000000000000007
2015-12-25 00:00:00,6.0,1.0,736.0,12.4,741.0,0,3.5999999999999996
2015-12-25 01:00:00,6.0,1.0,731.0,12.1,736.0,1,3.9000000000000004
2015-12-25 02:00:00,6.0,1.0,733.0,11.8,731.0,2,4.199999999999999
2015-12-25 03:00:00,6.0,1.0,733.0,11.5,733.0,3,4.5
2015-12-25 04:00:00,6.0,1.0,724.0,11.2,733.0,4,4.800000000000001
2015-12-25 05:00:00,6.0,1.0,719.0,11.0,724.0,5,5.0
2015-12-25 06:00:00,6.0,1.0,721.0,10.8,719.0,6,5.199999999999999
2015-12-25 07:00:00,6.0,1.0,784.0,10.7,721.0,7,5.300000000000001
2015-12-25 08:00:00,6.0,1.0,892.0,10.8,784.0,8,5.199999999999999
2015-12-25 09:00:00,6.0,1.0,1034.0,11.1,892.0,9,4.9
2015-12-25 10:00:00,6.0,1.0,1087.0,11.7,1034.0,10,4.300000000000001
2015-12-25 11:00:00,6.0,1.0,1012.0,12.8,1087.0,11,3.1999999999999993
2015-12-25 12:00:00,6.0,1.0,997.0,13.8,1012.0,12,2.1999999999999993
2015-12-25 13:00:00,6.0,1.0,968.0,14.6,997.0,13,1.4000000000000004
2015-12-25 14:00:00,6.0,1.0,980.0,15.0,968.0,14,1.0
2015-12-25 15:00:00,6.0,1.0,1027.0,15.2,980.0,15,0.8000000000000007
2015-12-25 16:00:00,6.0,1.0,1022.0,15.1,1027.0,16,0.9000000000000004
2015-12-25 17:00:00,6.0,1.0,926.0,14.5,1022.0,17,1.5
2015-12-25 18:00:00,6.0,1.0,872.0,14.4,926.0,18,1.5999999999999996
2015-12-25 19:00:00,6.0,1.0,778.0,14.0,872.0,19,2.0
2015-12-25 20:00:00,6.0,1.0,742.0,13.7,778.0,20,2.3000000000000007
2015-12-25 21:00:00,6.0,1.0,721.0,13.5,742.0,21,2.5
2015-12-25 22:00:00,6.0,1.0,705.0,13.2,721.0,22,2.8000000000000007
2015-12-25 23:00:00,6.0,1.0,701.0,13.0,705.0,23,3.0
2015-12-26 00:00:00,7.0,0.0,691.0,12.4,701.0,0,3.5999999999999996
2015-12-26 01:00:00,7.0,0.0,700.0,12.1,691.0,1,3.9000000000000004
2015-12-26 02:00:00,7.0,0.0,700.0,11.8,700.0,2,4.199999999999999
2015-12-26 03:00:00,7.0,0.0,693.0,11.5,700.0,3,4.5
2015-12-26 04:00:00,7.0,0.0,688.0,11.2,693.0,4,4.800000000000001
2015-12-26 05:00:00,7.0,0.0,683.0,11.0,688.0,5,5.0
2015-12-26 06:00:00,7.0,0.0,684.0,10.8,683.0,6,5.199999999999999
2015-12-26 07:00:00,7.0,0.0,728.0,10.7,684.0,7,5.300000000000001
2015-12-26 08:00:00,7.0,0.0,761.0,10.8,728.0,8,5.199999999999999
2015-12-26 09:00:00,7.0,0.0,755.0,11.1,761.0,9,4.9
2015-12-26 10:00:00,7.0,0.0,743.0,11.7,755.0,10,4.300000000000001
2015-12-26 11:00:00,7.0,0.0,769.0,12.8,743.0,11,3.1999999999999993
2015-12-26 12:00:00,7.0,0.0,755.0,13.8,769.0,12,2.1999999999999993
2015-12-26 13:00:00,7.0,0.0,749.0,14.6,755.0,13,1.4000000000000004
2015-12-26 14:00:00,7.0,0.0,757.0,15.0,749.0,14,1.0
2015-12-26 15:00:00,7.0,0.0,775.0,15.2,757.0,15,0.8000000000000007
2015-12-26 16:00:00,7.0,0.0,795.0,15.1,775.0,16,0.9000000000000004
2015-12-26 17:00:00,7.0,0.0,835.0,14.5,795.0,17,1.5
2015-12-26 18:00:00,7.0,0.0,837.0,14.4,835.0,18,1.5999999999999996
2015-12-26 19:00:00,7.0,0.0,790.0,14.0,837.0,19,2.0
2015-12-26 20:00:00,7.0,0.0,771.0,13.7,790.0,20,2.3000000000000007
2015-12-26 21:00:00,7.0,0.0,749.0,13.5,771.0,21,2.5
2015-12-26 22:00:00,7.0,0.0,749.0,13.2,749.0,22,2.8000000000000007
2015-12-26 23:00:00,7.0,0.0,740.0,13.0,749.0,23,3.0
2015-12-27 00:00:00,1.0,0.0,748.0,10.5,740.0,0,5.5
2015-12-27 01:00:00,1.0,0.0,745.0,10.3,748.0,1,5.699999999999999
2015-12-27 02:00:00,1.0,0.0,736.0,10.0,745.0,2,6.0
2015-12-27 03:00:00,1.0,0.0,726.0,9.8,736.0,3,6.199999999999999
2015-12-27 04:00:00,1.0,0.0,727.0,9.5,726.0,4,6.5
2015-12-27 05:00:00,1.0,0.0,702.0,9.3,727.0,5,6.699999999999999
2015-12-27 06:00:00,1.0,0.0,690.0,9.0,702.0,6,7.0
2015-12-27 07:00:00,1.0,0.0,701.0,8.9,690.0,7,7.1
2015-12-27 08:00:00,1.0,0.0,687.0,8.8,701.0,8,7.199999999999999
2015-12-27 09:00:00,1.0,0.0,690.0,9.3,687.0,9,6.699999999999999
2015-12-27 10:00:00,1.0,0.0,702.0,10.3,690.0,10,5.699999999999999
2015-12-27 11:00:00,1.0,0.0,688.0,11.7,702.0,11,4.300000000000001
2015-12-27 12:00:00,1.0,0.0,699.0,13.6,688.0,12,2.4000000000000004
2015-12-27 13:00:00,1.0,0.0,729.0,14.5,699.0,13,1.5
2015-12-27 14:00:00,1.0,0.0,744.0,15.3,729.0,14,0.6999999999999993
2015-12-27 15:00:00,1.0,0.0,761.0,15.6,744.0,15,0.40000000000000036
2015-12-27 16:00:00,1.0,0.0,766.0,16.0,761.0,16,0.0
2015-12-27 17:00:00,1.0,0.0,772.0,15.3,766.0,17,0.6999999999999993
2015-12-27 18:00:00,1.0,0.0,783.0,15.0,772.0,18,1.0
2015-12-27 19:00:00,1.0,0.0,770.0,15.5,783.0,19,0.5
2015-12-27 20:00:00,1.0,0.0,766.0,15.7,770.0,20,0.3000000000000007
2015-12-27 21:00:00,1.0,0.0,763.0,16.1,766.0,21,0.0
2015-12-27 22:00:00,1.0,0.0,759.0,16.2,763.0,22,0.0
2015-12-27 23:00:00,1.0,0.0,760.0,16.0,759.0,23,0.0
2015-12-28 00:00:00,2.0,0.0,766.0,15.9,760.0,0,0.09999999999999964
2015-12-28 01:00:00,2.0,0.0,773.0,15.7,766.0,1,0.3000000000000007
2015-12-28 02:00:00,2.0,0.0,769.0,15.6,773.0,2,0.40000000000000036
2015-12-28 03:00:00,2.0,0.0,756.0,15.6,769.0,3,0.40000000000000036
2015-12-28 04:00:00,2.0,0.0,745.0,15.7,756.0,4,0.3000000000000007
2015-12-28 05:00:00,2.0,0.0,776.0,15.1,745.0,5,0.9000000000000004
2015-12-28 06:00:00,2.0,0.0,818.0,14.6,776.0,6,1.4000000000000004
2015-12-28 07:00:00,2.0,0.0,1023.0,14.8,818.0,7,1.1999999999999993
2015-12-28 08:00:00,2.0,0.0,1260.0,14.9,1023.0,8,1.0999999999999996
2015-12-28 09:00:00,2.0,0.0,1615.0,15.6,1260.0,9,0.40000000000000036
2015-12-28 10:00:00,2.0,0.0,1864.0,16.0,1615.0,10,0.0
2015-12-28 11:00:00,2.0,0.0,1876.0,16.1,1864.0,11,0.0
2015-12-28 12:00:00,2.0,0.0,1821.0,16.0,1876.0,12,0.0
2015-12-28 13:00:00,2.0,0.0,1769.0,16.1,1821.0,13,0.0
2015-12-28 14:00:00,2.0,0.0,1812.0,16.1,1769.0,14,0.0
2015-12-28 15:00:00,2.0,0.0,1934.0,15.0,1812.0,15,1.0
2015-12-28 16:00:00,2.0,0.0,1904.0,13.1,1934.0,16,2.9000000000000004
2015-12-28 17:00:00,2.0,0.0,1740.0,13.7,1904.0,17,2.3000000000000007
2015-12-28 18:00:00,2.0,0.0,1441.0,13.8,1740.0,18,2.1999999999999993
2015-12-28 19:00:00,2.0,0.0,1174.0,14.1,1441.0,19,1.9000000000000004
2015-12-28 20:00:00,2.0,0.0,1010.0,13.9,1174.0,20,2.0999999999999996
2015-12-28 21:00:00,2.0,0.0,910.0,13.6,1010.0,21,2.4000000000000004
2015-12-28 22:00:00,2.0,0.0,869.0,13.6,910.0,22,2.4000000000000004
2015-12-28 23:00:00,2.0,0.0,847.0,13.4,869.0,23,2.5999999999999996
2015-12-29 00:00:00,3.0,0.0,828.0,13.5,847.0,0,2.5
2015-12-29 01:00:00,3.0,0.0,822.0,13.3,828.0,1,2.6999999999999993
2015-12-29 02:00:00,3.0,0.0,793.0,13.3,822.0,2,2.6999999999999993
2015-12-29 03:00:00,3.0,0.0,785.0,13.1,793.0,3,2.9000000000000004
2015-12-29 04:00:00,3.0,0.0,762.0,13.3,785.0,4,2.6999999999999993
2015-12-29 05:00:00,3.0,0.0,774.0,12.8,762.0,5,3.1999999999999993
2015-12-29 06:00:00,3.0,0.0,813.0,12.1,774.0,6,3.9000000000000004
2015-12-29 07:00:00,3.0,0.0,1013.0,11.1,813.0,7,4.9
2015-12-29 08:00:00,3.0,0.0,1342.0,10.7,1013.0,8,5.300000000000001
2015-12-29 09:00:00,3.0,0.0,1568.0,12.6,1342.0,9,3.4000000000000004
2015-12-29 10:00:00,3.0,0.0,1836.0,14.1,1568.0,10,1.9000000000000004
2015-12-29 11:00:00,3.0,0.0,1830.0,15.3,1836.0,11,0.6999999999999993
2015-12-29 12:00:00,3.0,0.0,1775.0,15.7,1830.0,12,0.3000000000000007
2015-12-29 13:00:00,3.0,0.0,1717.0,16.1,1775.0,13,0.0
2015-12-29 14:00:00,3.0,0.0,1760.0,15.8,1717.0,14,0.1999999999999993
2015-12-29 15:00:00,3.0,0.0,1832.0,15.5,1760.0,15,0.5
2015-12-29 16:00:00,3.0,0.0,1814.0,15.3,1832.0,16,0.6999999999999993
2015-12-29 17:00:00,3.0,0.0,1690.0,14.7,1814.0,17,1.3000000000000007
2015-12-29 18:00:00,3.0,0.0,1475.0,14.5,1690.0,18,1.5
2015-12-29 19:00:00,3.0,0.0,1211.0,14.0,1475.0,19,2.0
2015-12-29 20:00:00,3.0,0.0,1033.0,13.9,1211.0,20,2.0999999999999996
2015-12-29 21:00:00,3.0,0.0,905.0,13.8,1033.0,21,2.1999999999999993
2015-12-29 22:00:00,3.0,0.0,852.0,13.1,905.0,22,2.9000000000000004
2015-12-29 23:00:00,3.0,0.0,827.0,13.1,852.0,23,2.9000000000000004
2015-12-30 00:00:00,4.0,0.0,806.0,12.9,827.0,0,3.0999999999999996
2015-12-30 01:00:00,4.0,0.0,807.0,12.8,806.0,1,3.1999999999999993
2015-12-30 02:00:00,4.0,0.0,794.0,13.0,807.0,2,3.0
2015-12-30 03:00:00,4.0,0.0,785.0,13.0,794.0,3,3.0
2015-12-30 04:00:00,4.0,0.0,776.0,13.2,785.0,4,2.8000000000000007
2015-12-30 05:00:00,4.0,0.0,785.0,13.5,776.0,5,2.5
2015-12-30 06:00:00,4.0,0.0,836.0,14.0,785.0,6,2.0
2015-12-30 07:00:00,4.0,0.0,1028.0,14.7,836.0,7,1.3000000000000007
2015-12-30 08:00:00,4.0,0.0,1254.0,15.4,1028.0,8,0.5999999999999996
2015-12-30 09:00:00,4.0,0.0,1553.0,15.6,1254.0,9,0.40000000000000036
2015-12-30 10:00:00,4.0,0.0,1726.0,15.4,1553.0,10,0.5999999999999996
2015-12-30 11:00:00,4.0,0.0,1730.0,15.3,1726.0,11,0.6999999999999993
2015-12-30 12:00:00,4.0,0.0,1684.0,16.2,1730.0,12,0.0
2015-12-30 13:00:00,4.0,0.0,1622.0,16.3,1684.0,13,0.0
2015-12-30 14:00:00,4.0,0.0,1699.0,16.2,1622.0,14,0.0
2015-12-30 15:00:00,4.0,0.0,1717.0,15.8,1699.0,15,0.1999999999999993
2015-12-30 16:00:00,4.0,0.0,1675.0,15.8,1717.0,16,0.1999999999999993
2015-12-30 17:00:00,4.0,0.0,1521.0,15.5,1675.0,17,0.5
2015-12-30 18:00:00,4.0,0.0,1281.0,15.4,1521.0,18,0.5999999999999996
2015-12-30 19:00:00,4.0,0.0,1097.0,15.2,1281.0,19,0.8000000000000007
2015-12-30 20:00:00,4.0,0.0,934.0,13.9,1097.0,20,2.0999999999999996
2015-12-30 21:00:00,4.0,0.0,856.0,14.0,934.0,21,2.0
2015-12-30 22:00:00,4.0,0.0,809.0,13.5,856.0,22,2.5
2015-12-30 23:00:00,4.0,0.0,802.0,13.1,809.0,23,2.9000000000000004
2015-12-31 00:00:00,5.0,0.0,791.0,12.6,802.0,0,3.4000000000000004
2015-12-31 01:00:00,5.0,0.0,784.0,12.5,791.0,1,3.5
2015-12-31 02:00:00,5.0,0.0,775.0,12.7,784.0,2,3.3000000000000007
2015-12-31 03:00:00,5.0,0.0,770.0,12.9,775.0,3,3.0999999999999996
2015-12-31 04:00:00,5.0,0.0,757.0,12.6,770.0,4,3.4000000000000004
2015-12-31 05:00:00,5.0,0.0,738.0,12.3,757.0,5,3.6999999999999993
2015-12-31 06:00:00,5.0,0.0,747.0,12.2,738.0,6,3.8000000000000007
2015-12-31 07:00:00,5.0,0.0,795.0,12.2,747.0,7,3.8000000000000007
2015-12-31 08:00:00,5.0,0.0,889.0,12.4,795.0,8,3.5999999999999996
2015-12-31 09:00:00,5.0,0.0,920.0,12.6,889.0,9,3.4000000000000004
2015-12-31 10:00:00,5.0,0.0,927.0,13.5,920.0,10,2.5
2015-12-31 11:00:00,5.0,0.0,958.0,13.8,927.0,11,2.1999999999999993
2015-12-31 12:00:00,5.0,0.0,961.0,14.2,958.0,12,1.8000000000000007
2015-12-31 13:00:00,5.0,0.0,945.0,14.2,961.0,13,1.8000000000000007
2015-12-31 14:00:00,5.0,0.0,944.0,14.7,945.0,14,1.3000000000000007
2015-12-31 15:00:00,5.0,0.0,933.0,14.5,944.0,15,1.5
2015-12-31 16:00:00,5.0,0.0,938.0,14.8,933.0,16,1.1999999999999993
2015-12-31 17:00:00,5.0,0.0,944.0,13.7,938.0,17,2.3000000000000007
2015-12-31 18:00:00,5.0,0.0,915.0,13.5,944.0,18,2.5
2015-12-31 19:00:00,5.0,0.0,833.0,13.3,915.0,19,2.6999999999999993
2015-12-31 20:00:00,5.0,0.0,797.0,13.0,833.0,20,3.0
2015-12-31 21:00:00,5.0,0.0,760.0,12.6,797.0,21,3.4000000000000004
2015-12-31 22:00:00,5.0,0.0,752.0,12.4,760.0,22,3.5999999999999996
2015-12-31 23:00:00,5.0,0.0,739.0,12.0,752.0,23,4.0
2016-01-01 00:00:00,6.0,1.0,719.0,12.0,739.0,0,4.0
2016-01-01 01:00:00,6.0,1.0,722.0,12.0,719.0,1,4.0
2016-01-01 02:00:00,6.0,1.0,701.0,11.7,722.0,2,4.300000000000001
2016-01-01 03:00:00,6.0,1.0,702.0,11.6,701.0,3,4.4
2016-01-01 04:00:00,6.0,1.0,681.0,11.8,702.0,4,4.199999999999999
2016-01-01 05:00:00,6.0,1.0,688.0,12.9,681.0,5,3.0999999999999996
2016-01-01 06:00:00,6.0,1.0,709.0,14.0,688.0,6,2.0
2016-01-01 07:00:00,6.0,1.0,755.0,15.0,709.0,7,1.0
2016-01-01 08:00:00,6.0,1.0,839.0,15.5,755.0,8,0.5
2016-01-01 09:00:00,6.0,1.0,859.0,15.6,839.0,9,0.40000000000000036
2016-01-01 10:00:00,6.0,1.0,840.0,16.2,859.0,10,0.0
2016-01-01 11:00:00,6.0,1.0,857.0,16.2,840.0,11,0.0
2016-01-01 12:00:00,6.0,1.0,855.0,16.5,857.0,12,0.0
2016-01-01 13:00:00,6.0,1.0,862.0,15.6,855.0,13,0.40000000000000036
2016-01-01 14:00:00,6.0,1.0,874.0,15.3,862.0,14,0.6999999999999993
2016-01-01 15:00:00,6.0,1.0,869.0,14.0,874.0,15,2.0
2016-01-01 16:00:00,6.0,1.0,868.0,13.2,869.0,16,2.8000000000000007
2016-01-01 17:00:00,6.0,1.0,870.0,13.3,868.0,17,2.6999999999999993
2016-01-01 18:00:00,6.0,1.0,856.0,13.6,870.0,18,2.4000000000000004
2016-01-01 19:00:00,6.0,1.0,794.0,13.4,856.0,19,2.5999999999999996
2016-01-01 20:00:00,6.0,1.0,763.0,13.1,794.0,20,2.9000000000000004
2016-01-01 21:00:00,6.0,1.0,745.0,13.0,763.0,21,3.0
2016-01-01 22:00:00,6.0,1.0,720.0,12.9,745.0,22,3.0999999999999996
2016-01-01 23:00:00,6.0,1.0,709.0,12.7,720.0,23,3.3000000000000007
2016-01-02 00:00:00,7.0,0.0,730.0,12.6,709.0,0,3.4000000000000004
2016-01-02 01:00:00,7.0,0.0,722.0,12.3,730.0,1,3.6999999999999993
2016-01-02 02:00:00,7.0,0.0,721.0,12.1,722.0,2,3.9000000000000004
2016-01-02 03:00:00,7.0,0.0,713.0,12.0,721.0,3,4.0
2016-01-02 04:00:00,7.0,0.0,703.0,12.3,713.0,4,3.6999999999999993
2016-01-02 05:00:00,7.0,0.0,682.0,12.4,703.0,5,3.5999999999999996
2016-01-02 06:00:00,7.0,0.0,664.0,12.3,682.0,6,3.6999999999999993
2016-01-02 07:00:00,7.0,0.0,712.0,12.3,664.0,7,3.6999999999999993
2016-01-02 08:00:00,7.0,0.0,745.0,12.5,712.0,8,3.5
2016-01-02 09:00:00,7.0,0.0,756.0,12.8,745.0,9,3.1999999999999993
2016-01-02 10:00:00,7.0,0.0,760.0,14.5,756.0,10,1.5
2016-01-02 11:00:00,7.0,0.0,748.0,14.6,760.0,11,1.4000000000000004
2016-01-02 12:00:00,7.0,0.0,770.0,15.3,748.0,12,0.6999999999999993
2016-01-02 13:00:00,7.0,0.0,784.0,15.2,770.0,13,0.8000000000000007
2016-01-02 14:00:00,7.0,0.0,763.0,15.1,784.0,14,0.9000000000000004
2016-01-02 15:00:00,7.0,0.0,779.0,14.4,763.0,15,1.5999999999999996
2016-01-02 16:00:00,7.0,0.0,805.0,13.9,779.0,16,2.0999999999999996
2016-01-02 17:00:00,7.0,0.0,833.0,13.6,805.0,17,2.4000000000000004
2016-01-02 18:00:00,7.0,0.0,816.0,13.4,833.0,18,2.5999999999999996
2016-01-02 19:00:00,7.0,0.0,785.0,13.2,816.0,19,2.8000000000000007
2016-01-02 20:00:00,7.0,0.0,779.0,12.9,785.0,20,3.0999999999999996
2016-01-02 21:00:00,7.0,0.0,734.0,12.7,779.0,21,3.3000000000000007
2016-01-02 22:00:00,7.0,0.0,733.0,12.8,734.0,22,3.1999999999999993
2016-01-02 23:00:00,7.0,0.0,715.0,13.0,733.0,23,3.0
2016-01-03 00:00:00,1.0,0.0,741.0,13.1,715.0,0,2.9000000000000004
2016-01-03 01:00:00,1.0,0.0,739.0,13.2,741.0,1,2.8000000000000007
2016-01-03 02:00:00,1.0,0.0,736.0,13.2,739.0,2,2.8000000000000007
2016-01-03 03:00:00,1.0,0.0,742.0,12.6,736.0,3,3.4000000000000004
2016-01-03 04:00:00,1.0,0.0,724.0,13.1,742.0,4,2.9000000000000004
2016-01-03 05:00:00,1.0,0.0,713.0,13.8,724.0,5,2.1999999999999993
2016-01-03 06:00:00,1.0,0.0,713.0,14.3,713.0,6,1.6999999999999993
2016-01-03 07:00:00,1.0,0.0,707.0,14.3,713.0,7,1.6999999999999993
2016-01-03 08:00:00,1.0,0.0,699.0,14.6,707.0,8,1.4000000000000004
2016-01-03 09:00:00,1.0,0.0,704.0,14.2,699.0,9,1.8000000000000007
2016-01-03 10:00:00,1.0,0.0,714.0,14.4,704.0,10,1.5999999999999996
2016-01-03 11:00:00,1.0,0.0,730.0,14.9,714.0,11,1.0999999999999996
2016-01-03 12:00:00,1.0,0.0,751.0,15.3,730.0,12,0.6999999999999993
2016-01-03 13:00:00,1.0,0.0,748.0,15.3,751.0,13,0.6999999999999993
2016-01-03 14:00:00,1.0,0.0,770.0,15.4,748.0,14,0.5999999999999996
2016-01-03 15:00:00,1.0,0.0,814.0,15.3,770.0,15,0.6999999999999993
2016-01-03 16:00:00,1.0,0.0,821.0,15.2,814.0,16,0.8000000000000007
2016-01-03 17:00:00,1.0,0.0,838.0,15.2,821.0,17,0.8000000000000007
2016-01-03 18:00:00,1.0,0.0,855.0,15.2,838.0,18,0.8000000000000007
2016-01-03 19:00:00,1.0,0.0,823.0,15.3,855.0,19,0.6999999999999993
2016-01-03 20:00:00,1.0,0.0,794.0,15.5,823.0,20,0.5
